IL%,LCD (Å)-C,PLD (Å)-C,LCD/PLD,Density (g/cm3)-C,Porosity-C,PV (cm3/g)-C,C%-C,H%-C,N%-C,O%-C,Metal%-C,Halogen%-C,Metalloids%-C,Ametal%-C,TDU-C,DU-C,MP-C,OtoM-C,CO2 Qst ,CO2 Uptake (mol/kg)-C-1 bar-Single
3.54,15.01657,7.96935,1.88429043773959,0.617189,0.80104,1.29788,44.0528634361233,24.4493392070485,0.440528634361234,22.9074889867841,7.04845814977974,0.881057268722467,0.220264317180617,0,145.5,0.7275,0.16,3.25,11.9419712124,0.8300452686
3.54,15.02896,7.96738,1.88631143487571,0.61752,0.80184,1.29849,44.0528634361233,24.4493392070485,0.440528634361234,22.9074889867841,7.04845814977974,0.881057268722467,0.220264317180617,0,145.5,0.7275,0.16,3.25,12.8735139933,0.8784001187
3.54,15.01042,7.97048,1.88325169876846,0.618166,0.80118,1.29606,44.0528634361233,24.4493392070485,0.440528634361234,22.9074889867841,7.04845814977974,0.881057268722467,0.220264317180617,0,145.5,0.7275,0.16,3.25,13.3371772973,0.9779138641
3.54,15.00796,7.97113,1.88278951666828,0.61831,0.8013,1.29595,44.0528634361233,24.4493392070485,0.440528634361234,22.9074889867841,7.04845814977974,0.881057268722467,0.220264317180617,0,145.5,0.7275,0.16,3.25,12.1749588717,0.8608065717
3.54,15.01425,7.97108,1.88359042940229,0.618965,0.80054,1.29335,44.0528634361233,24.4493392070485,0.440528634361234,22.9074889867841,7.04845814977974,0.881057268722467,0.220264317180617,0,145.5,0.7275,0.16,3.25,14.951546403,0.9038234598
3.54,15.0088,7.97632,1.88166974243762,0.619347,0.80194,1.29482,44.0528634361233,24.4493392070485,0.440528634361234,22.9074889867841,7.04845814977974,0.881057268722467,0.220264317180617,0,145.5,0.7275,0.16,3.25,12.1198242838,0.8744676047
3.54,14.99488,7.97691,1.87978553098882,0.619729,0.80322,1.29608,44.0528634361233,24.4493392070485,0.440528634361234,22.9074889867841,7.04845814977974,0.881057268722467,0.220264317180617,0,145.5,0.7275,0.16,3.25,12.3094082922,0.8497283919
3.54,14.99731,7.97713,1.88003830951733,0.620647,0.80106,1.29069,44.0528634361233,24.4493392070485,0.440528634361234,22.9074889867841,7.04845814977974,0.881057268722467,0.220264317180617,0,145.5,0.7275,0.16,3.25,13.4970171161,0.9014627769
3.54,14.99836,7.96898,1.88209281488973,0.62061,0.80146,1.29141,44.0528634361233,24.4493392070485,0.440528634361234,22.9074889867841,7.04845814977974,0.881057268722467,0.220264317180617,0,145.5,0.7275,0.16,3.25,13.605393881,0.8981595826
5,11.1174,8.98449,1.23739911781303,0.898267,0.6498,0.723393,49.7512437810945,27.6119402985075,6.46766169154229,11.9402985074627,2.98507462686567,0.995024875621891,0.248756218905473,0,290,0.725,0.06,4,19.3803824534,0.8933123376
8.89,9.88516,4.83359,2.04509691554311,0.832184,0.60524,0.727291,52.5547445255474,31.7518248175182,0.72992700729927,11.6788321167883,1.45985401459854,1.45985401459854,0.364963503649635,0,604,0.699074074074074,0.0277777777777778,8,23.2738813683,3.3766963704
8.57,7.03788,1.97008,3.57238284739706,1.20097,0.45916,0.382324,48.5507246376812,33.695652173913,9.42028985507246,4.34782608695652,1.44927536231884,2.17391304347826,0.36231884057971,0,701,0.653917910447761,0.0298507462686567,3,41.1216700654,1.9951047315
3.45,11.15186,6.94049,1.60678280640128,1.14285,0.55538,0.485959,40.9240924092409,34.1584158415842,8.25082508250825,10.5610561056106,2.64026402640264,0.66006600660066,0.165016501650165,2.64026402640264,290,0.584677419354839,0.0645161290322581,4,18.9704744099,0.9357582014
19.86,7.0229,2.79709,2.510787997526,1.27193,0.4919,0.386736,46.5116279069767,17.4418604651163,2.32558139534884,23.2558139534884,4.65116279069767,4.65116279069767,1.16279069767442,0,521,0.8140625,0.1,5,28.0406946691,1.0356644783
19.86,7.01186,2.49786,2.8071469177616,1.27193,0.49036,0.385525,46.5116279069767,17.4418604651163,2.32558139534884,23.2558139534884,4.65116279069767,4.65116279069767,1.16279069767442,0,521,0.8140625,0.1,5,29.1807063642,1.0038335669
10.33,8.10972,3.42629,2.36690998135009,1.19946,0.45542,0.379686,37.6068376068376,37.1794871794872,0.854700854700855,20.5128205128205,1.70940170940171,1.70940170940171,0.427350427350427,0,357,0.507102272727273,0.0454545454545455,12,41.9157772709,2.5290557879
4.46,8.22596,7.59276,1.08339523440751,1.10369,0.56772,0.514385,45.4545454545455,25.2272727272727,11.3636363636364,10.9090909090909,1.36363636363636,4.54545454545455,1.13636363636364,0,579,0.72375,0.03,8,30.044959574,3.2911888457
14.85,5.06887,2.44816,2.07048150447683,1.34145,0.39758,0.29638,28.7179487179487,50.7692307692308,10.2564102564103,6.15384615384615,1.53846153846154,2.05128205128205,0.512820512820513,0,105,0.1171875,0.0535714285714286,4,35.2305658056,0.3118640942
10.2,11.02015,7.37075,1.49511922124614,0.713013,0.7223,1.01303,44.7916666666667,26.5625,10.4166666666667,12.5,3.125,2.08333333333333,0.520833333333333,0,485,0.704941860465116,0.0697674418604651,4,19.6482865611,2.5735565322
1.98,11.03422,6.45096,1.71047720029267,0.691861,0.73524,1.0627,42.8282828282828,27.3737373737374,9.8989898989899,16.1616161616162,3.23232323232323,0.404040404040404,0.101010101010101,0,289.5,0.682783018867924,0.0754716981132075,5,18.7524630414,2.5504478567
8.52,13.19478,9.80837,1.34525716301485,0.495085,0.78646,1.58854,52.6315789473684,32.7067669172932,0.75187969924812,9.77443609022556,2.25563909774436,1.50375939849624,0.37593984962406,0,387,0.691071428571429,0.0428571428571429,4.33333333333333,16.9780614014,1.8401392968
2.58,9.05724,6.69502,1.3528324037867,0.883116,0.65038,0.736461,47.2289156626506,36.5060240963855,6.98795180722892,5.78313253012048,1.92771084337349,1.44578313253012,0.120481927710843,0,482,0.614795918367347,0.0408163265306122,3,21.468999529,1.5141096471
6.91,8.25716,2.31225,3.57104984322629,1.4811,0.43736,0.295295,34.8993288590604,37.248322147651,8.7248322147651,16.1073825503356,1.34228187919463,1.34228187919463,0.335570469798658,0,389,0.467548076923077,0.0384615384615385,12,37.7743102935,0.6296283171
0.77,14.83264,9.20377,1.6115830795424,0.858524,0.70068,0.816145,31.1146752205293,39.093825180433,19.3263833199679,0,5.13231756214916,1.44346431435445,0.0400962309542903,3.84923817161187,289.5,0.373067010309278,0.164948453608247,0,12.6303808991,0.4286055705
4.82,16.15519,14.83989,1.08863273245287,0.697531,0.74974,1.07485,37.914691943128,49.0521327014218,2.3696682464455,3.7914691943128,1.8957345971564,0.947867298578199,0.23696682464455,3.7914691943128,114,0.35625,0.05,2,18.7840460422,0.5303078405
1.59,18.9398,15.4599,1.22509201223811,1.11058,0.63312,0.570081,39.0328151986183,46.8911917098446,2.24525043177893,4.14507772020725,3.10880829015544,0.345423143350604,0.0863557858376511,4.14507772020725,362,0.400442477876106,0.079646017699115,1.33333333333333,17.7549238239,0.523985595
1.59,19.68054,13.29563,1.48022620966438,1.13856,0.6233,0.547446,39.0328151986183,46.8911917098446,2.24525043177893,4.14507772020725,3.10880829015544,0.345423143350604,0.0863557858376511,4.14507772020725,542.5,0.400073746312684,0.079646017699115,1.33333333333333,17.039075016,0.455804503
9.19,9.11243,4.27953,2.12930625559349,1.03639,0.52666,0.508166,39.6946564885496,42.3664122137405,0.763358778625954,12.2137404580153,3.05343511450382,1.52671755725191,0.381679389312977,0,583,0.467147435897436,0.0769230769230769,4,27.0406386987,2.5468119449
3.96,10.71106,8.31086,1.28880284350837,0.654334,0.6882,1.05176,52.0634920634921,32.8571428571429,2.85714285714286,10.1587301587302,1.26984126984127,0.634920634920635,0.158730158730159,0,450,0.685975609756098,0.024390243902439,8,22.7888482407,2.686253529
0.84,18.89539,6.64537,2.84339171483303,0.566965,0.79122,1.39554,56.6959921798632,19.5014662756598,0.0977517106549365,18.7683284457478,4.69208211143695,0.195503421309873,0.0488758553274682,0,961.5,0.828879310344828,0.0827586206896552,4,15.9021125215,1.5672464134
6.56,8.36355,3.41866,2.44644100320008,1.45831,0.494,0.338749,45.6692913385827,25.5905511811024,8.66141732283465,15.748031496063,2.36220472440945,1.5748031496063,0.393700787401575,0,669,0.720905172413793,0.0517241379310345,6.66666666666667,28.2458056419,1.7657250121
8.33,8.04937,3.05266,2.63683803633552,1.61698,0.37628,0.232705,37.4045801526718,42.3664122137405,7.63358778625954,7.63358778625954,2.29007633587786,1.52671755725191,0.381679389312977,0.763358778625954,511,0.43452380952381,0.0612244897959184,3.33333333333333,34.9915869874,0.4483765994
6.59,15.66484,6.4028,2.44656087961517,0.853513,0.6798,0.796473,32.1285140562249,15.6626506024096,39.3574297188755,4.81927710843374,4.81927710843374,2.81124497991968,0.401606425702811,0,485,0.7578125,0.15,1,19.7492075239,2.0999369716
16.59,6.23863,1.8646,3.3458275233294,1.34201,0.42556,0.317105,39.6825396825397,26.1904761904762,6.34920634920635,19.047619047619,4.76190476190476,3.17460317460317,0.793650793650794,0,604,0.671111111111111,0.12,4,28.9329810858,2.1601078324
16.59,6.23735,1.76564,3.53262839536938,1.34531,0.42368,0.314931,39.6825396825397,26.1904761904762,6.34920634920635,19.047619047619,4.76190476190476,3.17460317460317,0.793650793650794,0,604,0.671111111111111,0.12,4,27.1915587835,2.0753375575
8.74,8.82926,5.78929,1.52510238733938,1.15606,0.53256,0.46067,49.5726495726496,33.7606837606838,0.854700854700855,11.965811965812,1.70940170940171,1.70940170940171,0.427350427350427,0,613,0.660560344827586,0.0344827586206897,7,33.4210906446,1.7605178258
10.65,9.45182,4.4756,2.11185539369023,1.0553,0.55694,0.527755,45.360824742268,32.4742268041237,5.15463917525773,8.24742268041237,2.06185567010309,2.06185567010309,0.515463917525773,4.12371134020619,453,0.643465909090909,0.0454545454545455,4,21.8486321131,1.726904445
16.54,6.82787,5.22066,1.30785571172993,1.04645,0.56054,0.535659,40.6779661016949,26.271186440678,11.864406779661,13.5593220338983,3.38983050847458,3.38983050847458,0.847457627118644,0,261,0.6796875,0.0833333333333333,4,31.2120398858,3.6924477426
13.44,8.99404,6.09435,1.47579971613051,0.788788,0.66448,0.842407,43.0232558139535,36.6279069767442,1.16279069767442,13.953488372093,2.32558139534884,2.32558139534884,0.581395348837209,0,341,0.576013513513513,0.0540540540540541,6,27.5172567981,3.1294631469
4.18,6.87639,6.11032,1.12537313921366,1.22283,0.51066,0.417605,40.3508771929825,31.359649122807,12.719298245614,8.7719298245614,2.19298245614035,0.87719298245614,0.219298245614035,3.50877192982456,451,0.612771739130435,0.0543478260869565,4,25.8024965793,1.9577124306
18.63,7.1996,3.10138,2.32141820737865,1.24793,0.49822,0.399237,31.404958677686,42.1487603305785,6.61157024793388,9.91735537190083,2.47933884297521,3.30578512396694,0.826446280991736,3.30578512396694,151,0.331140350877193,0.0789473684210526,4,33.9727542183,1.6880670973
8.64,5.58346,3.56549,1.56597269940457,1.23431,0.54132,0.43856,32.2033898305085,40.2542372881356,7.6271186440678,10.1694915254237,4.23728813559322,1.69491525423729,0.423728813559322,3.38983050847458,172,0.37719298245614,0.131578947368421,2.4,34.9820016945,1.8550595973
8.5,11.85938,11.5661,1.02535686186355,0.636554,0.7395,1.16172,42.9752066115703,32.6446280991736,0.826446280991736,14.8760330578512,1.65289256198347,1.65289256198347,0.413223140495868,4.95867768595041,388,0.621794871794872,0.0384615384615385,9,19.2899138627,3.1951952893
7.7,8.19529,7.65363,1.07077164691787,1.15024,0.53718,0.467016,46.7153284671533,31.7518248175182,5.10948905109489,13.1386861313869,1.45985401459854,1.45985401459854,0.364963503649635,0,508,0.661458333333333,0.03125,9,25.9754308897,1.6158140913
15.89,11.80253,6.94256,1.70002563895739,0.769707,0.66774,0.867525,58.1818181818182,13.6363636363636,1.81818181818182,18.1818181818182,3.63636363636364,3.63636363636364,0.909090909090909,0,905,0.8837890625,0.0625,5,20.6981691949,1.4857203333
7.9,7.96983,4.1282,1.93058233612713,1.0937,0.53528,0.48942,29.0909090909091,50.6060606060606,5.45454545454545,12.1212121212121,1.21212121212121,1.21212121212121,0.303030303030303,0,76,0.131944444444444,0.0416666666666667,10,50.356260247,2.5759457517
7.12,10.6236,6.0205,1.7645710489162,1.12014,0.62852,0.561107,45.8333333333333,7.8125,5.20833333333333,31.25,7.29166666666667,2.08333333333333,0.520833333333333,0,645,0.916193181818182,0.159090909090909,4.28571428571429,18.2672049578,1.2901063366
2.37,11.87632,6.4075,1.85350292625829,0.838086,0.69586,0.830296,45.2599388379205,16.9724770642202,0.305810397553517,29.3577981651376,7.3394495412844,0.611620795107034,0.152905198776758,0,241.5,0.815878378378378,0.162162162162162,4,24.2669190472,2.6916678899
4.32,8.37186,7.14585,1.17156951237432,1.13934,0.62574,0.549214,43.4285714285714,18,0.571428571428571,29.7142857142857,6.85714285714286,1.14285714285714,0.285714285714286,0,965,0.793585526315789,0.157894736842105,4.33333333333333,24.0062677698,3.0996800982
1.49,7.55697,6.20103,1.21866367361551,1.14614,0.63188,0.551309,44.806517311609,16.1914460285132,0.203665987780041,30.9572301425662,7.33197556008147,0.407331975560081,0.10183299389002,0,722,0.820454545454545,0.163636363636364,4.22222222222222,23.9174237629,3.37980899
3.59,14.87558,7.7983,1.90754138722542,0.625683,0.79784,1.27515,55.8659217877095,4.18994413407821,0.558659217877095,29.0502793296089,8.93854748603352,1.11731843575419,0.279329608938547,0,193.5,0.9675,0.16,3.25,11.8726291074,0.8302079865
3.59,14.79738,7.99865,1.84998468491558,0.628334,0.80456,1.28046,55.8659217877095,4.18994413407821,0.558659217877095,29.0502793296089,8.93854748603352,1.11731843575419,0.279329608938547,0,193.5,0.9675,0.16,3.25,11.8516830287,0.8679061363
3.59,14.92523,7.85946,1.89901469057671,0.617487,0.80084,1.29693,55.8659217877095,4.18994413407821,0.558659217877095,29.0502793296089,8.93854748603352,1.11731843575419,0.279329608938547,0,193.5,0.9675,0.16,3.25,11.406536155,0.7479506116
8.77,11.5718,7.76264,1.49070419341873,0.667543,0.7458,1.11723,43.2432432432432,28.3783783783784,8.10810810810811,14.4144144144144,3.6036036036036,1.8018018018018,0.45045045045045,0,259,0.674479166666667,0.0833333333333333,4,16.7897875958,1.8928181002
1.38,8.46171,6.42193,1.31762725535781,2.22507,0.48946,0.219975,39.3939393939394,24.0909090909091,13.9393939393939,10.9090909090909,2.72727272727273,8.78787878787879,0.151515151515152,0,362,0.696153846153846,0.0692307692307692,4,25.627605298,0.5722033328
5.48,11.17731,8.83686,1.2648508633157,0.723938,0.6455,0.891651,50.5928853754941,40.9090909090909,4.34782608695652,2.37154150197628,0.790513833992095,0.790513833992095,0.197628458498024,0,458.5,0.597005208333333,0.015625,3,22.6195561534,2.906783824
1.9,17.95575,13.05967,1.37490074404637,0.978391,0.60356,0.61689,47.5675675675676,37.027027027027,0.18018018018018,4.32432432432432,1.44144144144144,4.68468468468468,0.0900900900900901,4.68468468468468,323.5,0.612689393939394,0.0303030303030303,3,16.7759437996,0.4357339205
1.9,17.72175,12.2439,1.44739421262833,0.981498,0.5937,0.604892,47.5675675675676,37.027027027027,0.18018018018018,4.32432432432432,1.44144144144144,4.68468468468468,0.0900900900900901,4.68468468468468,323.5,0.612689393939394,0.0303030303030303,3,17.3267221035,0.438877131
15.02,10.36031,7.46314,1.38819719313854,0.649784,0.73694,1.13413,45.7142857142857,33.5714285714286,1.42857142857143,11.4285714285714,2.85714285714286,2.85714285714286,2.14285714285714,0,325,0.634765625,0.0625,4,17.7931833043,1.8293716813
2.02,10.65338,7.12723,1.49474339960967,0.650139,0.74666,1.14846,48,29.3684210526316,0.210526315789474,16.4210526315789,3.78947368421053,0.421052631578947,1.78947368421053,0,317.5,0.696271929824561,0.0789473684210526,4.33333333333333,14.5705019235,1.3305386656
3.93,11.33735,9.09676,1.24630637721562,1.16383,0.53714,0.461528,45.3183520599251,36.5168539325843,10.4868913857678,0,3.37078651685393,4.11985018726592,0.187265917602996,0,434.5,0.598484848484849,0.0743801652892562,0,21.8186275816,1.3601300416
4.92,9.73043,7.93976,1.22553200600522,1.08205,0.71926,0.664719,41.6,25.2,0.8,25.6,4.8,1.6,0.4,0,581,0.698317307692308,0.115384615384615,5.33333333333333,17.1830577252,0.7035402206
4.92,9.42444,7.3516,1.28195766907884,1.08953,0.7163,0.657441,41.6,25.2,0.8,25.6,4.8,1.6,0.4,0,581,0.698317307692308,0.115384615384615,5.33333333333333,18.860785076,0.724104514
8.89,8.08457,6.69462,1.20762194120055,0.923205,0.71158,0.770771,43.3734939759036,23.4939759036145,6.02409638554217,19.2771084337349,4.81927710843374,2.40963855421687,0.602409638554217,0,421,0.730902777777778,0.111111111111111,4,18.1998506849,1.6864293715
4.47,14.90715,10.64936,1.39981651479526,0.52983,0.80388,1.51724,51.9607843137255,24.2647058823529,0.490196078431373,17.6470588235294,4.41176470588235,0.980392156862745,0.245098039215686,0,651,0.767688679245283,0.0849056603773585,4,17.2831900892,1.6365303539
6.6,7.24967,6.68867,1.0838731765807,0.863291,0.59784,0.692513,47.6683937823834,37.0466321243523,6.73575129533679,6.21761658031088,1.03626943005181,1.03626943005181,0.259067357512953,0,451,0.612771739130435,0.0217391304347826,6,22.1686979351,2.3841150832
2.57,15.34906,9.73806,1.57619279404727,0.748144,0.6978,0.932708,53.8258575197889,25.197889182058,0.263852242744063,16.8865435356201,3.16622691292876,0.527704485488127,0.131926121372032,0,626,0.767156862745098,0.0588235294117647,5.33333333333333,18.0177454848,1.3706953906
3.23,7.31879,6.24852,1.17128375999437,0.939206,0.60114,0.640051,49.0463215258856,36.9209809264305,2.45231607629428,8.71934604904632,2.17983651226158,0.544959128065395,0.136239782016349,0,899,0.624305555555556,0.0444444444444444,4,26.9388710428,3.0725055859
11.16,5.26468,1.87824,2.80298577391601,1.33948,0.41904,0.312837,30.2222222222222,44,11.5555555555556,8,1.33333333333333,1.77777777777778,0.444444444444444,2.66666666666667,297,0.272977941176471,0.0441176470588235,6,35.9621720498,0.5248996549
11.09,4.95254,2.17629,2.2756801713007,1.31707,0.43536,0.330552,31.0502283105023,42.4657534246575,11.8721461187215,8.21917808219178,1.36986301369863,1.82648401826484,0.45662100456621,2.73972602739726,345,0.317095588235294,0.0441176470588235,6,34.5637026325,0.4290264794
2.68,14.70798,8.30134,1.77175973999378,0.434967,0.79208,1.82101,46.7091295116773,32.1656050955414,0.212314225053079,15.2866242038217,5.09554140127389,0.424628450106157,0.106157112526539,0,289.5,0.657954545454545,0.109090909090909,3,14.8808388512,1.6808167002
4.68,8.30414,7.57797,1.09582645484213,1.26505,0.52214,0.412743,44.2211055276382,29.8994974874372,6.53266331658291,12.0603015075377,2.01005025125628,1.00502512562814,0.251256281407035,4.02010050251256,700,0.662878787878788,0.0454545454545455,6,31.0126855154,2.3530508309
2.81,10.5118,6.3231,1.66244405434043,0.903179,0.58688,0.649794,39.9168399168399,43.1392931392931,2.7027027027027,11.6424116424116,0.415800415800416,0.415800415800416,0.103950103950104,1.66320166320166,354,0.4609375,0.0104166666666667,28,23.6133031622,1.4201444421
2.42,11.9523,11.06824,1.07987358423742,0.800002,0.65648,0.820598,38.019801980198,41.0891089108911,2.57425742574257,14.2574257425743,1.18811881188119,0.396039603960396,0.099009900990099,2.37623762376238,354,0.4609375,0.03125,12,21.3687322588,1.6757825466
14.94,8.6044,6.34912,1.35521143087546,0.811004,0.66552,0.820613,41.7910447761194,29.1044776119403,1.49253731343284,19.4029850746269,4.47761194029851,2.98507462686567,0.746268656716418,0,293,0.654017857142857,0.107142857142857,4.33333333333333,28.4025252515,4.3495548743
4.79,13.02829,10.53517,1.23664734408652,0.552772,0.79212,1.433,47.2361809045226,27.8894472361809,3.51758793969849,16.0804020100502,4.02010050251256,1.00502512562814,0.251256281407035,0,266,0.707446808510638,0.0851063829787234,4,16.7073935764,1.2315436703
2.42,8.18957,7.35177,1.11395895138178,0.942487,0.57758,0.612825,49.500998003992,35.0299401197605,3.39321357285429,10.3792415169661,1.19760479041916,0.399201596806387,0.0998003992015968,0,642,0.647177419354839,0.0241935483870968,8.66666666666667,22.0450538209,1.8767508586
7.04,8.51295,2.09542,4.06264615208407,1.45788,0.43458,0.298091,34.8993288590604,37.248322147651,8.7248322147651,16.1073825503356,1.34228187919463,1.34228187919463,0.335570469798658,0,389,0.467548076923077,0.0384615384615385,12,35.332237988,0.5855641298
4.48,7.29253,6.03486,1.20840085768353,1.18401,0.50314,0.424947,47.0588235294118,37.4509803921569,6.66666666666667,6.27450980392157,1.56862745098039,0.784313725490196,0.196078431372549,0,579,0.603125,0.0333333333333333,4,22.8218228987,1.2254576683
11.02,9.22928,4.52796,2.03828655730174,1.10837,0.6413,0.578595,46.5753424657534,29.4520547945205,1.36986301369863,16.4383561643836,2.73972602739726,2.73972602739726,0.684931506849315,0,373,0.685661764705882,0.0588235294117647,6,25.9297828168,3.2827472027
1.38,6.71706,6.03647,1.11274635672835,1.56933,0.49982,0.318492,47.378640776699,32.5242718446602,9.51456310679612,0,2.33009708737864,5.04854368932039,0.0970873786407767,3.10679611650485,642,0.657786885245902,0.0491803278688525,0,25.7759357295,1.3451247871
5.74,8.18808,7.75107,1.05638060293611,0.9679,0.59236,0.612005,47.0588235294118,29.6791443850267,11.2299465240642,8.55614973262032,2.13903743315508,1.06951871657754,0.267379679144385,0,965,0.685369318181818,0.0454545454545455,4,23.3062704653,2.0984593691
15.16,6.86814,2.15921,3.18085781373743,1.32804,0.43308,0.326104,35.2201257861635,39.622641509434,12.5786163522013,7.54716981132075,1.88679245283019,2.51572327044025,0.628930817610063,0,295,0.438988095238095,0.0535714285714286,4,30.2590786545,0.4270524012
2.7,14.2342,11.75663,1.21073811117642,0.389146,0.82766,2.12686,58.07962529274,31.7330210772834,0.234192037470726,7.49414519906323,1.87353629976581,0.468384074941452,0.117096018735363,0,361.5,0.72883064516129,0.032258064516129,4,15.4070389641,1.1323822212
3.13,9.13918,6.54776,1.39577198919936,0.824828,0.70096,0.849826,44.299674267101,33.7133550488599,0.325732899022801,18.2410423452769,2.60586319218241,0.651465798045603,0.162866449511401,0,675,0.620404411764706,0.0588235294117647,7,20.3811483673,2.9917927426
1.31,9.64321,5.90208,1.6338663657558,0.927186,0.57782,0.623197,35.1767905711695,50.7252946509519,2.26654578422484,9.42883046237534,2.17588395285585,0.181323662737987,0.0453309156844968,0,434,0.279639175257732,0.0618556701030928,4.33333333333333,20.5872410374,0.9182794987
11.65,7.80785,4.19658,1.86052690524189,1.03212,0.53864,0.521877,49.7652582159624,37.0892018779343,3.75586854460094,5.63380281690141,1.40845070422535,1.87793427230047,0.469483568075117,0,799,0.62814465408805,0.0283018867924528,4,29.5072533949,2.8086492186
3.45,12.01818,6.99963,1.71697361146232,0.626994,0.76572,1.22125,32.5732899022801,44.1368078175896,0.325732899022801,16.9381107491857,5.21172638436482,0.651465798045603,0.162866449511401,0,65.5,0.3275,0.16,3.25,11.5523579659,0.3438832625
5.15,9.49605,8.01089,1.18539263427659,1.109,0.61044,0.550443,46.6257668711656,26.6871165644172,7.97546012269939,14.7239263803681,2.45398773006135,1.22699386503067,0.306748466257669,0,435,0.715460526315789,0.0526315789473684,6,33.370505093,3.9841174702
9.77,7.44222,5.12261,1.45281799707571,1.09121,0.57338,0.525456,39.0909090909091,35,2.72727272727273,18.1818181818182,2.72727272727273,1.81818181818182,0.454545454545455,0,381,0.553779069767442,0.0697674418604651,6.66666666666667,24.2742690275,2.9305017129
5.73,9.06566,7.46673,1.21414059434317,0.798795,0.67994,0.851207,41.3793103448276,43.1034482758621,4.43349753694581,7.88177339901478,1.97044334975369,0.985221674876847,0.246305418719212,0,645,0.479910714285714,0.0476190476190476,4,19.9165450865,1.4706005623
3.57,14.94882,7.9328,1.88443172650262,0.616949,0.80192,1.29982,49.2610837438424,15.5172413793103,0.492610837438424,25.615763546798,7.88177339901478,0.985221674876847,0.246305418719212,0,169.5,0.8475,0.16,3.25,14.6822427687,0.9160419186
3.57,14.89966,7.90177,1.88561043918008,0.6247,0.8005,1.28142,49.2610837438424,15.5172413793103,0.492610837438424,25.615763546798,7.88177339901478,0.985221674876847,0.246305418719212,0,169.5,0.8475,0.16,3.25,12.1854422485,0.8351422921
3.54,14.84843,7.95842,1.86575099077455,0.633271,0.79912,1.26189,44.0528634361233,24.4493392070485,0.440528634361234,22.9074889867841,7.04845814977974,0.881057268722467,0.220264317180617,0,145.5,0.7275,0.16,3.25,13.6604709389,0.964756874
3.59,14.89178,7.91412,1.88167225162115,0.618489,0.7972,1.28895,55.8659217877095,4.18994413407821,0.558659217877095,29.0502793296089,8.93854748603352,1.11731843575419,0.279329608938547,0,193.5,0.9675,0.16,3.25,11.8339218566,0.7843300119
3.59,14.80084,8.04539,1.83966718829044,0.626587,0.8043,1.28362,55.8659217877095,4.18994413407821,0.558659217877095,29.0502793296089,8.93854748603352,1.11731843575419,0.279329608938547,0,193.5,0.9675,0.16,3.25,13.9295596321,0.9492333306
4.19,12.50889,10.17571,1.22928916016671,0.995195,0.61116,0.614111,53.2908704883227,31.8471337579618,0.424628450106157,11.4649681528662,1.91082802547771,0.849256900212314,0.212314225053079,0,353,0.703187250996016,0.0358565737051793,6,47.4920796953,2.7623009624
5,15.36662,14.16818,1.08458672885296,0.444976,0.82262,1.84868,49.7512437810945,27.6119402985075,6.46766169154229,11.9402985074627,2.98507462686567,0.995024875621891,0.248756218905473,0,145.5,0.7275,0.06,4,10.5462235682,0.6090254712
5,15.36592,14.1708,1.08433680526152,0.44532,0.82396,1.85027,49.7512437810945,27.6119402985075,6.46766169154229,11.9402985074627,2.98507462686567,0.995024875621891,0.248756218905473,0,145.5,0.7275,0.06,4,10.2136783247,0.5979680263
4.08,7.46392,3.65098,2.04436069219771,1.09407,0.53616,0.490061,40.6779661016949,39.1525423728814,7.11864406779661,10.1694915254237,2.03389830508475,0.677966101694915,0.169491525423729,0,499,0.519791666666667,0.05,5,26.7141482664,1.2044054239
4.47,10.22467,9.87308,1.0356109744882,0.999623,0.59822,0.598446,47.4885844748858,25.3424657534247,5.93607305936073,17.351598173516,2.73972602739726,0.91324200913242,0.228310502283105,0,611,0.734375,0.0576923076923077,6.33333333333333,21.470347745,0.9648450057
4.45,15.48217,14.22023,1.08874258714521,0.480076,0.8262,1.72098,49.7512437810945,27.6119402985075,6.46766169154229,11.9402985074627,2.98507462686567,0.995024875621891,0.248756218905473,0,145.5,0.7275,0.06,4,9.4435211133,0.5084399646
8.71,8.27692,7.68698,1.07674535383206,1.39007,0.48228,0.346947,48.4210526315789,26.8421052631579,1.05263157894737,12.6315789473684,2.10526315789474,2.10526315789474,0.526315789473684,6.31578947368421,799,0.723731884057971,0.0434782608695652,6,50.7324281314,2.6053348019
8.69,8.28927,3.12354,2.65380625828387,1.39749,0.48808,0.349254,48.4210526315789,26.8421052631579,1.05263157894737,12.6315789473684,2.10526315789474,2.10526315789474,0.526315789473684,6.31578947368421,799,0.723731884057971,0.0434782608695652,6,61.8037579817,2.5447695958
9.42,9.76882,6.7271,1.45215917705995,0.789913,0.66238,0.838548,46.2809917355372,32.6446280991736,4.13223140495868,13.2231404958678,1.65289256198347,1.65289256198347,0.413223140495868,0,871,0.648065476190476,0.0357142857142857,8,20.5117812974,2.8091949815
2.93,6.75288,6.09896,1.10721827983787,1.71624,0.56318,0.328147,28.4153005464481,4.0983606557377,20.2185792349727,0,6.55737704918033,40.4371584699454,0.273224043715847,0,387,0.930288461538462,0.230769230769231,0,25.9939851135,1.6797246456
4.74,14.79601,10.69706,1.38318472552271,0.667465,0.7631,1.14328,48.9583333333333,25.78125,0.520833333333333,18.75,4.6875,1.04166666666667,0.260416666666667,0,555,0.738031914893617,0.0957446808510638,4,17.5667086066,2.268705109
