LCD (Å)-P,PLD (Å)-P,LCD/PLD,Density (g/cm3)-P,Porosity-P,PV (cm3/g)-P,C%-P,H%-P,N%-P,O%-P,Metal%-P,Halogen%-P,Metalloids%-P,Ametal%-P,TDU-P,DU-P,MP-P,OtoM-P,CO2_Qst,CO2 Uptake (mol/kg)-P-1 bar-Single
18.88894,6.64537,2.84242111424947,0.562196,0.79234217652,1.40937,57.1428571428571,19.047619047619,0,19.047619047619,4.76190476190476,0,0,0,961,0.834201388888889,0.0833333333333333,4,15.7326044259,1.5759899427
8.36355,6.63202,1.26108636584329,1.36269,0.54301970079,0.398491,48.2142857142857,22.3214285714286,8.92857142857143,17.8571428571429,2.67857142857143,0,0,0,665,0.769675925925926,0.0555555555555556,6.66666666666667,20.198002674,1.8731477178
8.35186,7.33359,1.13885014024509,1.48234,0.44751992834,0.301901,38.7931034482759,41.3793103448276,7.75862068965517,8.62068965517241,2.58620689655172,0,0,0.862068965517241,505,0.467592592592593,0.0666666666666667,3.33333333333333,14.9356264178,0.3922677778
15.66484,6.4028,2.44656087961517,0.797239,0.710520125014,0.891226,32.8767123287671,10.958904109589,43.8356164383562,5.47945205479452,5.47945205479452,1.36986301369863,0,0,481,0.835069444444444,0.166666666666667,1,18.9688527716,2.0183625222
6.23862,6.07261,1.02733750397276,1.11938,0.53349762738,0.476601,43.75,18.75,6.25,25,6.25,0,0,0,595,0.787037037037037,0.142857142857143,4,22.4725515997,5.7551581601
6.23731,6.06722,1.02803425621619,1.12213,0.5339992244,0.47588,43.75,18.75,6.25,25,6.25,0,0,0,595,0.787037037037037,0.142857142857143,4,22.5192227512,5.7594747206
8.82926,8.31547,1.06178724714298,1.05497,0.57951823034,0.549322,52.9411764705882,31.3725490196078,0,13.7254901960784,1.96078431372549,0,0,0,609,0.704861111111111,0.037037037037037,7,32.3688908511,1.8938574285
9.45182,8.13547,1.16180380482013,0.942864,0.623060559888,0.660817,48.780487804878,29.2682926829268,4.8780487804878,9.75609756097561,2.4390243902439,0,0,4.8780487804878,449,0.7015625,0.05,4,15.8745830595,1.4095345253
6.82787,6.15765,1.10884347112941,0.873351,0.65013995142,0.74442,45.4545454545455,18.1818181818182,13.6363636363636,18.1818181818182,4.54545454545455,0,0,0,257,0.803125,0.1,4,22.516837513,4.44368212
8.99404,6.43544,1.39757965267332,0.682799,0.71527974843,1.04757,46.4788732394366,33.8028169014084,0,16.9014084507042,2.8169014084507,0,0,0,337,0.638257575757576,0.0606060606060606,6,19.5787487031,2.4829019512
6.87639,6.11032,1.12537313921366,1.17174,0.54005965296,0.460904,41.3145539906103,30.0469483568075,13.1455399061033,9.38967136150235,2.34741784037559,0,0,3.75586854460094,449,0.637784090909091,0.0568181818181818,4,22.9245353631,2.3555375047
8.05685,6.88427,1.17032742759944,1.01544,0.61584303576,0.606479,32.967032967033,39.5604395604396,6.59340659340659,13.1868131868132,3.2967032967033,0,0,4.3956043956044,145,0.402777777777778,0.1,4,17.5635048672,1.7979286445
7.08503,6.6733,1.06169811038017,0.981177,0.620500259508,0.632404,33.0097087378641,38.8349514563107,7.76699029126214,11.6504854368932,4.85436893203883,0,0,3.88349514563107,169,0.41421568627451,0.147058823529412,2.4,31.9728488176,2.273212103
11.85938,11.5661,1.02535686186355,0.582435,0.7680220884,1.31864,45.2830188679245,30.188679245283,0,16.9811320754717,1.88679245283019,0,0,5.66037735849057,385,0.668402777777778,0.0416666666666667,9,17.9485926711,3.0080731991
8.19529,7.65603,1.07043598314009,1.06162,0.57428121576,0.540948,49.1803278688525,29.5081967213115,4.91803278688525,14.7540983606557,1.63934426229508,0,0,0,505,0.701388888888889,0.0333333333333333,9,18.8975030419,1.445988535
11.78334,11.5503,1.0201760993221,0.647397,0.72645712164,1.12212,70,0,0,25,5,0,0,0,897,1.00111607142857,0.0714285714285714,5,13.7036886633,0.9610388039
7.96983,7.14347,1.11568047461528,1.00729,0.57992002067,0.575723,29.3333333333333,50.6666666666667,5.33333333333333,13.3333333333333,1.33333333333333,0,0,0,73,0.138257575757576,0.0454545454545455,10,47.5573882287,2.9038225721
10.60698,6.00914,1.76514110172171,1.04039,0.67180271158,0.645722,49.3827160493827,0,4.93827160493827,37.037037037037,8.64197530864197,0,0,0,641,1.0015625,0.175,4.28571428571429,13.8024847905,0.9173699993
11.87632,6.4075,1.85350292625829,0.818218,0.70529982491,0.861995,46.1538461538462,15.3846153846154,0,30.7692307692308,7.69230769230769,0,0,0,241,0.836805555555556,0.166666666666667,4,24.1619102014,2.6044532088
8.37103,7.14585,1.17145336104172,1.09017,0.6495014826,0.59578,45,15,0,32.5,7.5,0,0,0,961,0.834201388888889,0.166666666666667,4.33333333333333,18.0272220046,3.1343352578
7.55697,6.21639,1.21565249284553,1.12902,0.64707749064,0.573132,45.3781512605042,15.1260504201681,0,31.9327731092437,7.56302521008403,0,0,0,721,0.834490740740741,0.166666666666667,4.22222222222222,23.5939099475,3.4402412015
14.86103,7.7906,1.9075591096963,0.603194,0.80879870684,1.34086,58.5365853658537,0,0,31.7073170731707,9.75609756097561,0,0,0,193,1.00520833333333,0.166666666666667,3.25,10.5199252123,0.6905526391
14.78223,7.99069,1.8499316079087,0.60575,0.8187983325,1.35171,58.5365853658537,0,0,31.7073170731707,9.75609756097561,0,0,0,193,1.00520833333333,0.166666666666667,3.25,10.7254049763,0.7757445071
14.90522,7.85529,1.89747545921284,0.595293,0.81106290078,1.36246,58.5365853658537,0,0,31.7073170731707,9.75609756097561,0,0,0,193,1.00520833333333,0.166666666666667,3.25,10.3751054069,0.6742263625
11.5718,9.80508,1.1801841494409,0.608967,0.77883834465,1.27895,45.8333333333333,25,8.33333333333333,16.6666666666667,4.16666666666667,0,0,0,257,0.730113636363636,0.0909090909090909,4,14.1831721803,1.5541704775
8.46171,6.42193,1.31762725535781,2.19439,0.50431909858,0.229822,40,22.8571428571429,14.2857142857143,11.4285714285714,2.85714285714286,8.57142857142857,0,0,361,0.716269841269841,0.0714285714285714,4,17.5726943754,0.5733298384
11.17731,10.804,1.03455294335431,0.684267,0.666760713072,0.974416,52.1008403361345,40.3361344537815,4.20168067226891,2.52100840336134,0.840336134453782,0,0,0,457,0.614247311827957,0.0161290322580645,3,22.5796566451,2.7287494898
17.95642,16.33188,1.09947048349608,0.959815,0.60691981895,0.63233,48.1481481481481,36.6666666666667,0,4.44444444444444,1.48148148148148,4.44444444444444,0,4.81481481481481,323,0.621153846153846,0.0307692307692308,3,15.6147515385,0.3948449089
17.72175,16.07532,1.10241973410172,0.962863,0.602000241997,0.625219,48.1481481481481,36.6666666666667,0,4.44444444444444,1.48148148148148,4.44444444444444,0,4.81481481481481,323,0.621153846153846,0.0307692307692308,3,15.5315648681,0.3791227821
10.36016,7.47097,1.38672220608569,0.552173,0.78442248553,1.42061,50.9090909090909,29.0909090909091,0,14.5454545454545,3.63636363636364,0,1.81818181818182,0,321,0.716517857142857,0.0714285714285714,4,15.1717281621,1.4213959191
10.65367,7.12723,1.4947840886291,0.636986,0.75170080874,1.18009,48.695652173913,28.695652173913,0,16.9565217391304,3.91304347826087,0,1.73913043478261,0,317,0.707589285714286,0.0803571428571429,4.33333333333333,14.1563796189,1.32103208
11.34115,9.09658,1.24674877811221,1.11813,0.56113913115,0.501855,46.4285714285714,35.7142857142857,10.7142857142857,0,3.57142857142857,3.57142857142857,0,0,433,0.616809116809117,0.0769230769230769,0,17.4508109274,1.2490643438
9.73043,7.93737,1.22590102263092,1.02881,0.74278333023,0.721983,43.6363636363636,21.8181818181818,0,29.0909090909091,5.45454545454545,0,0,0,577,0.751302083333333,0.125,5.33333333333333,11.7033587531,0.509868365
9.42444,7.35369,1.28159332253603,1.03591,0.74187626969,0.716159,43.6363636363636,21.8181818181818,0,29.0909090909091,5.45454545454545,0,0,0,577,0.751302083333333,0.125,5.33333333333333,11.7204699199,0.516779268
8.08457,6.70765,1.20527606538803,0.841125,0.752900239875,0.895111,47.0588235294118,17.6470588235294,5.88235294117647,23.5294117647059,5.88235294117647,0,0,0,417,0.814453125,0.125,4,12.8373832356,1.2737148858
14.90715,10.64936,1.39981651479526,0.506148,0.8152019688,1.6106,53.968253968254,22.2222222222222,0,19.047619047619,4.76190476190476,0,0,0,649,0.795343137254902,0.0882352941176471,4,16.4858243108,1.5580430959
7.24967,6.68867,1.0838731765807,0.806302,0.629359832402,0.780551,49.438202247191,35.9550561797753,6.74157303370786,6.74157303370786,1.12359550561798,0,0,0,449,0.637784090909091,0.0227272727272727,6,16.2806720596,2.5014064744
15.34906,9.73806,1.57619279404727,0.728887,0.708840420839,0.972497,54.9450549450549,24.1758241758242,0,17.5824175824176,3.2967032967033,0,0,0,625,0.78125,0.06,5.33333333333333,16.3874938367,1.2951913181
7.31879,6.24852,1.17128375999437,0.908906,0.617259878344,0.679124,50,36.3636363636364,2.27272727272727,9.09090909090909,2.27272727272727,0,0,0,897,0.637073863636364,0.0454545454545455,4,23.7359851968,2.9945947964
7.85132,6.82576,1.15024847049999,1.26793,0.495,0.390400100951945,30.7692307692308,43.0769230769231,12.3076923076923,9.23076923076923,1.53846153846154,0,0,3.07692307692308,289,0.301041666666667,0.05,6,16.061861101,0.287809663
7.96325,6.96099,1.143982393309,1.25552,0.50718,0.403960112144769,31.7460317460317,41.2698412698413,12.6984126984127,9.52380952380952,1.58730158730159,0,0,3.17460317460317,337,0.351041666666667,0.05,6,15.1563608004,0.2611972424
14.70798,8.30185,1.7716508970892,0.423321,0.80055927594,1.89114,47.3684210526316,31.5789473684211,0,15.7894736842105,5.26315789473684,0,0,0,289,0.668981481481482,0.111111111111111,3,13.4944251321,1.5696694605
8.30414,7.57797,1.09582645484213,1.20584,0.5575020364,0.462335,45.6521739130435,28.2608695652174,6.52173913043478,13.0434782608696,2.17391304347826,0,0,4.34782608695652,697,0.691468253968254,0.0476190476190476,6,27.2624211951,2.3383879203
10.5118,9.99665,1.05153226330821,0.877813,0.595359988803,0.678231,40.343347639485,42.9184549356223,2.57510729613734,12.0171673819742,0.429184549356223,0,0,1.71673819742489,353,0.469414893617021,0.0106382978723404,28,22.5475697851,1.3496297237
11.9523,11.06737,1.07995847251876,0.780641,0.667859452807,0.855527,38.3673469387755,40.8163265306122,2.44897959183673,14.6938775510204,1.22448979591837,0,0,2.44897959183673,353,0.469414893617021,0.0319148936170213,12,20.9709538088,1.6176138837
8.60682,7.88996,1.09085724135484,0.689805,0.7234398918,1.04876,46.1538461538462,23.0769230769231,0,25,5.76923076923077,0,0,0,289,0.752604166666667,0.125,4.33333333333333,19.6434588575,4.3938524731
13.02829,10.53517,1.23664734408652,0.526319,0.80884177601,1.53679,48.9130434782609,26.0869565217391,3.26086956521739,17.3913043478261,4.34782608695652,0,0,0,265,0.736111111111111,0.0888888888888889,4,14.0809165798,1.2211890155
8.18957,7.36095,1.11256970907288,0.919637,0.592539592203,0.644319,50.2057613168724,34.5679012345679,3.29218106995885,10.6995884773663,1.23456790123457,0,0,0,641,0.656762295081967,0.0245901639344262,8.66666666666667,21.4418137798,1.8884238672
8.51295,6.26871,1.35800667122901,1.35519,0.48323907096,0.356584,35.8208955223881,35.8208955223881,8.95522388059701,17.910447761194,1.49253731343284,0,0,0,385,0.501302083333333,0.0416666666666667,12,17.9530866155,0.7618506417
7.29253,6.03486,1.20840085768353,1.13101,0.53054095686,0.469086,48.3333333333333,36.6666666666667,6.66666666666667,6.66666666666667,1.66666666666667,0,0,0,577,0.62176724137931,0.0344827586206897,4,18.9339160579,1.3977216891
9.22928,8.86311,1.04131394059196,0.986231,0.702419360206,0.712226,51.7241379310345,24.1379310344828,0,20.6896551724138,3.44827586206897,0,0,0,369,0.76875,0.0666666666666667,6,21.8766779795,2.742077691
6.71706,6.03647,1.11274635672835,1.54763,0.51253946051,0.331177,48,32,9.6,0,2.4,4.8,0,3.2,641,0.667708333333333,0.05,0,25.3998926104,1.4175987724
8.18808,7.75107,1.05638060293611,0.912318,0.621499303458,0.681231,48.8372093023256,27.906976744186,11.6279069767442,9.30232558139535,2.32558139534884,0,0,0,961,0.715029761904762,0.0476190476190476,4,17.9336416746,1.8544774637
7.62029,6.07702,1.25395177241477,1.12675,0.5319589565,0.472118,37.2093023255814,37.2093023255814,13.953488372093,9.30232558139535,2.32558139534884,0,0,0,289,0.501736111111111,0.0625,4,16.2642052648,0.9143813236
14.2342,11.75663,1.21073811117642,0.378657,0.82967913927,2.19111,59.2233009708738,31.0679611650485,0,7.76699029126214,1.94174757281553,0,0,0,361,0.739754098360656,0.0327868852459016,4,12.9412417727,1.1086498411
9.13918,6.54776,1.39577198919936,0.799004,0.71269958294,0.891985,45.2054794520548,32.8767123287671,0,19.1780821917808,2.73972602739726,0,0,0,673,0.637310606060606,0.0606060606060606,7,18.9483977941,2.7250246765
9.64321,6.88864,1.39987138244995,0.915065,0.58236017691,0.636414,35.2941176470588,50.7352941176471,2.20588235294118,9.55882352941176,2.20588235294118,0,0,0,433,0.281901041666667,0.0625,4.33333333333333,19.1001985995,0.9023815243
7.80785,6.68696,1.16762325481235,0.911859,0.592100140047,0.649333,53.551912568306,34.9726775956284,3.27868852459016,6.55737704918033,1.63934426229508,0,0,0,793,0.674319727891156,0.0306122448979592,4,22.0952177399,2.3619852948
12.01818,6.99841,1.71727292342118,0.605347,0.77658150589,1.28287,32.8767123287671,43.8356164383562,0,17.8082191780822,5.47945205479452,0,0,0,65,0.338541666666667,0.166666666666667,3.25,8.0779418611,0.2952467282
9.49605,8.01089,1.18539263427659,1.0519,0.6431779436,0.611444,48.6486486486487,24.3243243243243,8.10810810810811,16.2162162162162,2.7027027027027,0,0,0,433,0.751736111111111,0.0555555555555556,6,24.7914652098,4.0789261403
7.44222,6.12559,1.21493929564336,0.984606,0.627640048518,0.637453,41.0526315789474,32.6315789473684,2.10526315789474,21.0526315789474,3.15789473684211,0,0,0,377,0.604166666666667,0.0769230769230769,6.66666666666667,22.4790558946,2.7482533934
9.06566,7.46673,1.21414059434317,0.753022,0.702459584788,0.932854,42.5531914893617,42.5531914893617,4.25531914893617,8.51063829787234,2.12765957446809,0,0,0,641,0.50078125,0.05,4,15.3891432851,1.1391318679
14.9572,7.9328,1.88548810004034,0.594944,0.8133776896,1.36715,51.063829787234,12.7659574468085,0,27.6595744680851,8.51063829787234,0,0,0,169,0.880208333333333,0.166666666666667,3.25,11.1213095941,0.7968431622
14.89966,7.90177,1.88561043918008,0.602418,0.81013775058,1.34481,51.063829787234,12.7659574468085,0,27.6595744680851,8.51063829787234,0,0,0,169,0.880208333333333,0.166666666666667,3.25,11.0490590793,0.7768735063
14.84843,7.95842,1.86575099077455,0.610855,0.8127181433,1.33046,45.2830188679245,22.6415094339623,0,24.5283018867925,7.54716981132075,0,0,0,145,0.755208333333333,0.166666666666667,3.25,11.5359168719,0.8549378525
14.90182,7.90484,1.88515137561292,0.596259,0.81220015944,1.36216,58.5365853658537,0,0,31.7073170731707,9.75609756097561,0,0,0,193,1.00520833333333,0.166666666666667,3.25,10.4878375991,0.708793166
14.78717,8.03297,1.84080981255999,0.604066,0.81826176294,1.35459,58.5365853658537,0,0,31.7073170731707,9.75609756097561,0,0,0,193,1.00520833333333,0.166666666666667,3.25,10.726527415,0.7735488404
11.10124,10.18861,1.08957355321285,1.18531,0.61582,0.519543410584573,55.1020408163265,30.6122448979592,0,12.2448979591837,2.04081632653061,0,0,0,352,0.724279835390947,0.037037037037037,6,45.8513051148,2.7271942595
15.37083,14.1695,1.08478280814425,0.422713,0.83430019384,1.97368,51.6129032258064,25.8064516129032,6.45161290322581,12.9032258064516,3.2258064516129,0,0,0,145,0.755208333333333,0.0625,4,8.7839598533,0.5398255992
15.36659,14.18197,1.0835300032365,0.42304,0.837598048,1.97995,51.6129032258064,25.8064516129032,6.45161290322581,12.9032258064516,3.2258064516129,0,0,0,145,0.755208333333333,0.0625,4,8.8065664021,0.5338564516
7.46392,6.98538,1.0685059366849,1.04939,0.55347871831,0.527429,41.4285714285714,38.5714285714286,7.14285714285714,10.7142857142857,2.14285714285714,0,0,0,497,0.535560344827586,0.0517241379310345,5,19.2827335929,1.0353517195
10.22467,9.87308,1.0356109744882,0.954987,0.621219998487,0.650501,49.0196078431373,23.5294117647059,5.88235294117647,18.6274509803922,2.94117647058824,0,0,0,609,0.76125,0.06,6.33333333333333,15.967508055,0.8289693191
15.4894,14.25368,1.08669480442945,0.458724,0.84122183292,1.83383,51.6129032258064,25.8064516129032,6.45161290322581,12.9032258064516,3.2258064516129,0,0,0,145,0.755208333333333,0.0625,4,8.1846684848,0.4529340536
8.27692,7.68699,1.07674395309477,1.26902,0.5456595647,0.429985,52.5,22.5,0,15,2.5,0,0,7.5,793,0.786706349206349,0.0476190476190476,6,40.1996316332,3.3204527922
8.28926,7.67698,1.07975532045153,1.27603,0.54870183221,0.430007,52.5,22.5,0,15,2.5,0,0,7.5,793,0.786706349206349,0.0476190476190476,6,44.5551645545,3.3473560896
9.76881,8.90498,1.0970052712078,0.715504,0.697159908448,0.974362,49.0566037735849,30.188679245283,3.77358490566038,15.0943396226415,1.88679245283019,0,0,0,865,0.693108974358974,0.0384615384615385,8,19.2590621926,2.5803289954
6.7313,6.0859,1.1060484069735,1.66594,0.58834003852,0.353158,28.5714285714286,0,21.4285714285714,0,7.14285714285714,42.8571428571429,0,0,385,1.00260416666667,0.25,0,22.4163873632,1.3927877788
14.79601,10.7225,1.3799030076941,0.653743,0.78166,1.19566863431042,50.8474576271186,23.728813559322,0,20.3389830508475,5.08474576271187,0,0,0,553,0.768055555555556,0.1,4,16.2086494819,2.0859112031
10.23133,9.72468,1.05209940070007,1.44849,0.47641850043,0.328907,47.8723404255319,31.9148936170213,3.19148936170213,6.38297872340426,3.19148936170213,7.4468085106383,0,0,1441,0.66712962962963,0.0666666666666667,2,22.1506605052,0.7446094891
12.14353,10.67896,1.13714537745249,0.512179,0.77431733399,1.51181,82.7586206896552,0,13.7931034482759,0,3.44827586206897,0,0,0,769,1.00130208333333,0.0416666666666667,0,12.355999897,0.7920684606
11.49671,10.34099,1.11176105962775,0.444697,0.8080589187,1.8171,80,0,16,0,4,0,0,0,321,1.003125,0.05,0,11.3635528893,0.7917779777
12.87015,10.41973,1.23517116086501,0.547817,0.75845811467,1.38451,51.8867924528302,37.7358490566038,5.66037735849057,0,2.83018867924528,0,0,1.88679245283019,561,0.6375,0.0545454545454545,0,12.4660103515,0.8383139172
26.52566,26.34739,1.00676613508966,0.705881,0.74972,1.06210536903529,48.6486486486487,29.7297297297297,0,18.9189189189189,2.7027027027027,0,0,0,301,0.696759259259259,0.0555555555555556,7,13.6858513733,0.8167857235
26.31371,26.09798,1.00826615699759,0.710761,0.75088,1.05644513415902,48.6486486486487,29.7297297297297,0,18.9189189189189,2.7027027027027,0,0,0,301,0.696759259259259,0.0555555555555556,7,13.6706649754,0.8151249092
26.43723,26.24063,1.0074921981675,0.709859,0.74846,1.05437840472545,48.6486486486487,29.7297297297297,0,18.9189189189189,2.7027027027027,0,0,0,301,0.696759259259259,0.0555555555555556,7,13.4718484824,0.7612264382
18.48317,8.58427,2.15314406466712,0.48942,0.8129413026,1.66103,49.4845360824742,24.7422680412371,10.3092783505155,12.3711340206186,3.09278350515464,0,0,0,577,0.751302083333333,0.0625,4,14.8214866835,1.6807150621
22.30042,8.90709,2.50367067134159,0.42576,0.8341617648,1.95923,51.4285714285714,25.7142857142857,8.57142857142857,11.4285714285714,2.85714285714286,0,0,0,649,0.751157407407407,0.0555555555555556,4,15.2541386333,1.6392007023
6.95547,6.38129,1.089978672024,1.07816,0.5220396812,0.484195,46.551724137931,36.2068965517241,12.0689655172414,0,1.72413793103448,3.44827586206897,0,0,397,0.612654320987654,0.037037037037037,0,18.6609289815,2.0383913292
17.22097,17.15951,1.00358168735587,0.873572,0.651860299972,0.746201,36.2204724409449,40.9448818897638,9.44881889763779,6.2992125984252,1.5748031496063,4.7244094488189,0,0.78740157480315,481,0.435688405797101,0.0434782608695652,4,27.3336125737,1.09643897
17.59561,17.33554,1.01500212857517,0.857972,0.654119568744,0.762402,36.71875,40.625,9.375,8.59375,1.5625,2.34375,0,0.78125,505,0.447695035460993,0.0425531914893617,5.5,27.5056100939,1.1474969323
15.94965,10.39364,1.53455863393383,0.460887,0.80357952885,1.74355,56.1111111111111,28.8888888888889,2.22222222222222,10,2.77777777777778,0,0,0,601,0.743811881188119,0.0495049504950495,3.6,12.1650606201,1.1339530767
14.83525,11.96507,1.23987991712543,1.26278,0.70019761942,0.554489,38.2978723404255,25.531914893617,6.38297872340426,13.8297872340426,9.57446808510638,6.38297872340426,0,0,385,0.668402777777778,0.25,1.44444444444444,36.0840797539,2.4624129114
13.61005,8.01869,1.6972909540087,0.809245,0.662519979805,0.818689,41.3793103448276,40.1622718052738,9.73630831643002,5.27383367139959,3.44827586206897,0,0,0,421,0.51593137254902,0.0833333333333333,1.52941176470588,22.2776552518,1.4731616492
9.116,7.68555,1.18612200818419,0.84467,0.69184047822,0.819066,41.5841584158416,27.7227722772277,2.97029702970297,20.7920792079208,6.93069306930693,0,0,0,337,0.668650793650794,0.166666666666667,3,19.4849269749,2.3462409367
12.63195,11.15811,1.13208688568225,0.708452,0.73904295736,1.04318,43.956043956044,29.6703296703297,3.2967032967033,18.6813186813187,4.3956043956044,0,0,0,319,0.664583333333333,0.1,4.25,13.6797907677,1.2215618195
12.45225,12.06679,1.03194387239688,0.689851,0.74928166365,1.08615,40.1960784313725,27.4509803921569,2.94117647058824,22.5490196078431,6.86274509803922,0,0,0,325,0.660569105691057,0.170731707317073,3.28571428571429,17.8274877882,1.8156191136
11.88575,6.23955,1.90490500116194,0.709619,0.7184182756,1.0124,46.2962962962963,31.4814814814815,12.962962962963,7.40740740740741,1.85185185185185,0,0,0,397,0.661666666666667,0.04,4,15.2023904105,1.1353975915
8.26731,7.46968,1.10678235212218,1.13131,0.63158209025,0.558275,43.75,21.875,3.125,28.125,3.125,0,0,0,505,0.751488095238095,0.0714285714285714,9,21.8854158161,1.7629415166
9.40538,8.82878,1.06530913670972,0.841512,0.698519756424,0.830077,40,29.4117647058824,1.17647058823529,22.3529411764706,7.05882352941176,0,0,0,259,0.634803921568627,0.176470588235294,3.16666666666667,18.9292019307,1.6770922561
9.6995,8.61629,1.1257165206835,0.860341,0.692499655333,0.804913,41.8604651162791,27.906976744186,1.16279069767442,22.093023255814,6.97674418604651,0,0,0,289,0.668981481481482,0.166666666666667,3.16666666666667,15.7785825508,1.2615734087
9.47929,8.82959,1.07358212555736,0.904838,0.662079917818,0.731711,43.956043956044,28.5714285714286,1.0989010989011,19.7802197802198,6.59340659340659,0,0,0,325,0.677083333333333,0.15,3,18.4104494476,1.4427797147
9.30915,8.71365,1.06834105110947,0.861384,0.687820292304,0.798506,42.6966292134831,28.0898876404494,1.12359550561798,21.3483146067416,6.74157303370786,0,0,0,307,0.673245614035088,0.157894736842105,3.16666666666667,15.7913928345,1.1432645245
7.56759,6.18465,1.22360844995271,0.860847,0.614220360429,0.713507,39.344262295082,39.344262295082,9.83606557377049,9.83606557377049,1.63934426229508,0,0,0,385,0.501302083333333,0.0416666666666667,6,16.3481559818,1.5483991427
7.98939,7.25802,1.10076715137186,0.984702,0.611940103794,0.621447,43.9024390243902,29.2682926829268,4.8780487804878,17.0731707317073,2.4390243902439,0,0,2.4390243902439,577,0.667824074074074,0.0555555555555556,7,18.2796054158,2.8094573612
9.52062,6.50728,1.46307212844691,1.00961,0.61857694129,0.612689,48.1675392670157,31.413612565445,6.282722513089,0,1.57068062827225,10.4712041884817,1.04712041884817,1.04712041884817,497,0.675271739130435,0.0326086956521739,0,28.7260996933,3.5152617991
11.3135,6.84577,1.6526263663547,0.847078,0.695999944544,0.821648,43.4782608695652,21.7391304347826,13.0434782608696,17.3913043478261,4.34782608695652,0,0,0,181,0.754166666666667,0.1,4,15.7943208124,1.2767273
10.7045,8.13103,1.31649987762928,0.867926,0.69115985121,0.796335,42.8571428571429,22.8571428571429,12.8571428571429,17.1428571428571,4.28571428571429,0,0,0,265,0.736111111111111,0.1,4,30.2648978519,1.6694667192
16.85672,8.38213,2.01103060916497,0.448449,0.80780015268,1.80132,47.2727272727273,29.0909090909091,18.1818181818182,0,1.81818181818182,0,0,3.63636363636364,433,0.693910256410256,0.0384615384615385,0,12.0247006543,1.3772231974
15.09144,8.39804,1.79701930450438,0.674123,0.70902234771,1.05177,46.1538461538462,28.9592760180996,13.5746606334842,0,1.35746606334842,0,0,9.95475113122172,281,0.688725490196078,0.0294117647058824,0,15.1611217362,0.9728381654
16.49667,9.14793,1.80332271891018,1.00536,0.6945981972,0.690895,51.063829787234,10.2127659574468,0,22.9787234042553,5.53191489361702,0,0,10.2127659574468,865,0.901041666666667,0.108333333333333,4.15384615384615,24.7137069491,2.541785798
7.81643,7.32872,1.06654777369036,0.994592,0.633900227424,0.637347,44.4444444444444,22.2222222222222,0,27.7777777777778,5.55555555555556,0,0,0,385,0.751953125,0.125,5,16.0755009257,2.5722325219
7.19651,6.17803,1.16485513990706,0.613509,0.72386086383,1.17987,46.3768115942029,34.7826086956522,8.69565217391304,8.69565217391304,1.44927536231884,0,0,0,481,0.626302083333333,0.03125,6,14.4973285884,1.756418468
12.02192,8.59339,1.39897293152062,0.994773,0.668639656269,0.672153,48,24,8,16,4,0,0,0,325,0.752314814814815,0.0833333333333333,4,17.4572774805,1.4809713571
7.90536,6.37424,1.24020432239765,0.88756,0.63778020212,0.718577,48.8372093023256,30.2325581395349,9.30232558139535,9.30232558139535,2.32558139534884,0,0,0,697,0.691468253968254,0.0476190476190476,4,22.3690674748,4.9696040018
8.49013,7.90097,1.07456805936486,0.883338,0.621020180844,0.703038,47.7272727272727,29.5454545454545,9.09090909090909,11.3636363636364,2.27272727272727,0,0,0,697,0.691468253968254,0.0476190476190476,5,22.6756846502,3.4877182124
7.92933,6.26195,1.26627168853153,1.01898,0.55618170156,0.545822,43.0232558139535,33.7209302325581,19.7674418604651,0,3.48837209302326,0,0,0,1081,0.608671171171171,0.0810810810810811,0,15.6011585159,0.3760627735
9.67201,6.44626,1.50040643722096,0.771214,0.766199566572,0.993498,25,12.5,18.75,25,18.75,0,0,0,385,0.751953125,0.75,1.33333333333333,27.8912820757,2.3258757004
8.41906,6.7966,1.23871641703205,0.796914,0.666059924286,0.835799,48.75,31.25,7.5,10,2.5,0,0,0,478,0.680911680911681,0.0512820512820513,4,18.3351367276,2.0002108853
9.23094,6.8583,1.34595162066401,0.756037,0.682939562655,0.903315,48.8636363636364,32.9545454545455,6.81818181818182,9.09090909090909,2.27272727272727,0,0,0,457,0.664244186046512,0.0465116279069767,4,15.6538436107,1.5637646374
9.82138,6.4421,1.52456186647211,0.736889,0.68599944566,0.93094,51,33,6,8,2,0,0,0,553,0.677696078431373,0.0392156862745098,4,16.5050728031,1.881487634
8.39175,6.59132,1.27315166006202,0.957359,0.566999697186,0.592254,51.063829787234,34.0425531914894,4.25531914893617,8.51063829787234,2.12765957446809,0,0,0,769,0.667534722222222,0.0416666666666667,4,19.0831501397,2.6471354613
8.63633,6.73186,1.28290398196041,0.935461,0.57818038027,0.61807,51.063829787234,34.0425531914894,4.25531914893617,8.51063829787234,2.12765957446809,0,0,0,769,0.667534722222222,0.0416666666666667,4,18.5990310997,2.5547587996
11.03802,8.53635,1.29306085153491,1.04762,0.5808790995,0.554475,71.6981132075472,0,22.6415094339623,0,5.66037735849057,0,0,0,1217,1.00082236842105,0.0789473684210526,0,27.0092981864,1.4300514226
6.99318,6.77306,1.0324993429853,1.52277,0.54865859931,0.360303,47.3684210526316,15.7894736842105,0,31.5789473684211,5.26315789473684,0,0,0,541,0.834876543209877,0.111111111111111,6,47.7728845611,5.5318262925
